node_id,name,x_coord,y_coord,z_coord,node_type,ctrl_type,zone_id,parent_node_id
103872,,1482860.659,998861.125,,,none,212,
103873,,1481628.026,1006789.209,,,none,213,
103874,,1480551.368,1033292.312,,,4_stop,293,
103875,,1483205.093,1033877.423,,,none,293,
103876,,1483270.868,1038048.948,,,none,293,
103877,,1489852.267,1033201.76,,,none,293,
103878,,1489882.218,1036818.466,,,2_stop,293,
103879,,1493853.89,1033058.742,,,none,294,
103880,,1495517.47,1034055.812,,,none,294,
103881,,1496539.607,1037041.764,,,2_stop,294,
103882,,1507214.369,1035576.183,,,none,297,
103883,,1485868.968,1035869.585,,,none,293,
103884,,1492581.701,1037978.504,,,none,295,
103885,,1496565.278,1038371.697,,,4_stop,295,
103886,,1485844.213,1030601.608,,,2_stop,293,
103887,,1491249.604,1042342.201,,,none,295,
103888,,1495873.385,1043531.883,,,none,295,
103889,,1503001.591,1035612.746,,,2_stop,294,
103890,,1496531.699,1033515.045,,,none,294,
103891,,1497619.652,1035665.096,,,none,294,
103892,,1492255.303,1037629.336,,,2_stop,295,
103893,,1496533.205,1037127.907,,,2_stop,294,
103894,,1492181.387,1037542.171,,,2_stop,294,
103895,,1480854.544,1030651.433,,,none,236,
103896,,1485801.763,1027972.955,,,none,236,
103897,,1481766.055,1022750.73,,,4_stop,239,
103898,,1459039.491,1040859.825,,,none,258,
103899,,1485685.658,1014770.422,,,none,229,
103900,,1484608.613,1021859.048,,,none,239,
103901,,1485735.879,1021246.783,,,none,235,
103902,,1481765.406,1020013.408,,,none,230,
103903,,1485726.506,1020000.772,,,2_stop,229,
103904,,1485773.559,1026225.385,,,2_stop,237,
103905,,1480509.04,1024541.203,,,none,238,
103906,,1481766.152,1023211.082,,,none,238,
103907,,1485732.867,1020315.933,,,2_stop,239,
103908,,1480505.519,1029525.386,,,2_stop,237,
103909,,1456100.901,1042353.011,,,none,0,
103910,,1456612.764,1043420.355,,,none,261,
103911,,1459415.773,1043678.96,,,none,265,
103912,,1482526.845,1022500.834,,,none,239,
103913,,1477990.076,1030397.292,,,none,238,
103914,,1478616.463,1030679.159,,,2_stop,237,
103915,,1480504.871,1030655.342,,,2_stop,236,
103916,,1488399.788,1019995.23,,,none,229,
103917,,1485675.766,1013454.088,,,none,227,
103918,,1486152.702,1020006.762,,,none,229,
103919,,1459395.589,1041921.392,,,none,266,
103920,,1489829.84,1030541.367,,,none,236,
103921,,1488476.66,1030561.85,,,none,293,
103922,,1491153.304,1033198.748,,,none,293,
