node_id,name,x_coord,y_coord,z_coord,node_type,ctrl_type,zone_id,parent_node_id
1344,,325201.4507167247,4695193.536280227,,,,,
580,,325949.8381057569,4693114.461902725,,,,,
505,,325677.8049950632,4692958.632740671,,,,,
1531,,324593.1673384576,4696207.023900468,,,,,
744,,328992.39754835656,4693018.161954314,,traffic_signals,,,
1533,,324617.37928669667,4696235.550362487,,,,,
562,,326203.8011509201,4693143.015926559,,traffic_signals,,,
631,,326019.6915718438,4693214.947454363,,,,,
1602,,324756.9125130561,4693866.038826685,,,,,
10,,326156.3470697589,4691226.944334725,,,,,
7,,326130.45428386424,4691245.254023576,,,,,
1403,,322450.3277863608,4695438.903306214,,traffic_signals,,,
1542,,324647.8607078168,4696276.319893853,,,,,
1347,,323183.2146228074,4695271.270624722,,traffic_signals,,,
1571,,324701.51409302035,4696344.908995778,,,,,
1337,,325177.19827876484,4695213.165128369,,,,,
1545,,324677.1969235827,4696314.129310981,,,,,
429,,327280.2973819005,4692275.530036566,,,,,
665,,327559.2621552752,4693342.455090298,,,,,
1284,,324786.3639375521,4694794.984160305,,,,,
394,,326098.50944878417,4692662.440846391,,,,,
737,,325857.3062448553,4693011.90798141,,,,,
328,,326172.38471261435,4692617.938566899,,,,,
259,,327084.2118699242,4692452.34906257,,,,,
727,,325888.59607940726,4692998.218121149,,,,,
682,,328940.3934260111,4693268.551196563,,,,,
1350,,325183.4744922278,4695324.510018504,,,,,
73,,327051.5616375138,4691770.558550019,,,,,
889,,324854.050633298,4693685.380932669,,,,,
1355,,325229.73791860766,4695299.075320244,,,,,
1398,,325126.2899196849,4695406.596904922,,,,,
1206,,324839.49190766865,4694640.317171218,,,,,
152,,326968.4444930488,4692125.133618611,,,,,
900,,324796.54194444406,4693708.265774244,,,,,
998,,322928.28023529385,4694005.51349777,,,,,
1288,,324817.2003852322,4694677.765072222,,,,,
415,,327104.5360586654,4692513.913357473,,,,,
61,,326776.2220898197,4691606.87845695,,,,,
45,,326652.7635697019,4691509.923660744,,,,,
1027,,322915.5176531854,4694068.916371882,,,,,
28,,326702.5782722975,4691471.901504481,,,,,
1190,,324014.924520331,4694565.826717267,,,,,
1140,,323884.55415584263,4694507.5180357555,,,,,
1148,,323941.78707982344,4694519.855182597,,,,,
470,,329447.0514299612,4692915.944703825,,,,,
907,,322680.08765500016,4693786.326438446,,,,,
1186,,324796.9193810689,4694542.270672508,,,,,
909,,322853.32344868814,4693803.649251359,,,,,
908,,322710.38386812096,4693784.15851672,,,,,
1402,,322481.5284304866,4695428.844055567,,,,,
994,,326420.5918822083,4693971.659518381,,,,,
784,,324908.94313648285,4693468.081302478,,,,,
298,,327150.47226075956,4692416.823458461,,,,,
556,,325513.6087119583,4693139.582552347,,,,,
1147,,324758.28354222316,4694509.326927426,,,,,
123,,327192.6656185864,4692028.916680962,,,,,
1152,,324783.6138617579,4694521.481402319,,,,,
122,,328799.8589059599,4692018.753657505,,,,,
1510,,324678.16777325945,4696103.944815733,,traffic_signals,,,
816,,325264.4904915286,4693579.6714144,,,,,
1207,,325388.0241830396,4694647.044900427,,,,,
1528,,324749.44060349336,4696013.966873432,,,,,
204,,325959.10224569286,4692099.459285417,,,,,
1487,,324803.6014536016,4695946.352377929,,,,,
1104,,326098.57857501844,4694328.726760685,,,,,
657,,327552.3524302615,4693306.458937165,,traffic_signals,,,
1443,,324926.1555633376,4695791.612483473,,traffic_signals,,,
980,,325385.9148188024,4693909.199186407,,,,,
1118,,326055.4738111837,4694382.176817231,,,,,
801,,327535.2301532965,4693457.435723893,,,,,
134,,326304.3555348768,4692078.2604824165,,,,,
144,,326281.3724621505,4692051.99749517,,,,,
119,,326164.52097503544,4691969.576224489,,,,,
213,,326139.95950022445,4691939.519514098,,,,,
1141,,325180.74748542445,4694537.332566132,,,,,
172,,327103.3185844412,4692212.144610519,,traffic_signals,,,
1376,,325538.5081967494,4695102.172908124,,traffic_signals,,,
726,,329095.096538031,4692995.919775342,,traffic_signals,,,
158,,328041.02106121683,4692150.91003911,,,,,
157,,327452.8133708331,4692143.664454285,,,,,
880,,326372.2467229711,4693715.258226109,,,,,
193,,326675.8456837112,4692192.784450856,,,,,
1601,,325289.7637254286,4693872.155028624,,,,,
879,,326411.0104922113,4693708.707319062,,,,,
1529,,324258.24220612604,4696025.931660501,,,,,
1524,,324342.93510726583,4696011.980485849,,,,,
955,,324512.6279635986,4693750.416084839,,,,,
899,,324507.7542021787,4693704.904157923,,,,,
1527,,324428.423050347,4696010.65512718,,,,,
1081,,324308.1204977865,4694208.525365033,,,,,
729,,326770.4813612052,4692997.551876275,,,,,
1458,,322374.4440785957,4695737.864487921,,,,,
107,,326214.6051717377,4691885.887899754,,,,,
625,,328402.23952484585,4693198.230427106,,,,,
1106,,325883.57025527,4694327.220327125,,,,,
1637,,325055.7423234008,4693401.208049206,,,,,
785,,325095.0867412216,4693475.180919922,,,,,
1035,,322582.1832118457,4694102.197334742,,,,,
1525,,324173.3829793758,4696022.454283993,,,,,
1037,,322608.72158348165,4694102.635408071,,,,,
663,,328033.73709947546,4693363.276420973,,,,,
1296,,323745.0458079539,4694924.121183456,,,,,
775,,325013.98717879696,4693423.585910804,,,,,
790,,325052.3137530276,4693497.695132733,,,,,
1513,,324631.9187793465,4696145.094691459,,traffic_signals,,,
1509,,323776.6548100495,4696098.36821861,,,,,
820,,324590.4952682342,4693626.094291302,,,,,
852,,324675.1800119466,4693616.549107787,,,,,
1584,,323749.2657943445,4694869.968927309,,,,,
1017,,322559.5537921872,4694031.768880827,,,,,
1512,,324519.3367607121,4696141.153181213,,,,,
1622,,327057.00298707385,4693382.05235728,,traffic_signals,,,
1518,,323656.01817261474,4696169.934704672,,motorway_junction,,,
1520,,324343.21408201643,4696109.609172494,,,,,
511,,326751.3075596895,4692963.893260777,,,,,
1619,,323203.86695270095,4693902.084319677,,,,,
999,,323410.96053103136,4693981.5334688425,,,,,
1521,,324257.17221723637,4696118.994210404,,,,,
246,,327323.80090005964,4692353.867220005,,,,,
1514,,324730.09671423543,4696161.532742967,,,,,
23,,326482.96710041043,4691337.363749426,,,,,
1623,,327170.01148558804,4693382.315334146,,,,,
90,,326222.1852472519,4691842.688506718,,,,,
92,,326196.8762383383,4691864.5058219815,,,,,
769,,327033.95244365034,4693409.433257325,,traffic_signals,,,
1342,,325427.90903103637,4695183.534304959,,,,,
15,,326372.96201027476,4691369.8466757955,,,,,
1339,,325396.9096440864,4695216.008765738,,,,,
1320,,324549.96972202125,4694929.880269999,,,,,
1631,,327893.9158762311,4693389.60326376,,,,,
541,,325808.075779023,4693040.333589099,,,,,
1449,,324428.8578654642,4695804.972755967,,,,,
270,,326509.7126718239,4692462.556339438,,,,,
1577,,323772.96807829814,4696195.508404863,,,,,
263,,326482.622515467,4692460.327960282,,,,,
1632,,327128.1223720378,4693389.839124629,,,,,
313,,326888.25323877874,4692538.304526213,,,,,
273,,326565.6744404335,4692468.080371831,,,,,
264,,326816.728120073,4692455.2187584285,,traffic_signals,,,
253,,326188.98940768547,4692433.881045907,,traffic_signals,,,
284,,326062.9820192794,4692393.322602764,,,,,
252,,326123.14558050234,4692427.961057062,,,,,
993,,323386.4827096866,4693971.351148483,,,,,
1498,,324429.05038934946,4695920.859496084,,,,,
310,,327682.7418541363,4692539.418636521,,,,,
261,,326407.29852876125,4692453.540385957,,,,,
1223,,325913.9652708263,4694616.710810696,,,,,
1549,,324521.7354631742,4696272.462661559,,,,,
1536,,324429.64152031427,4696235.252056119,,,,,
3,,326178.89485842024,4691181.117763504,,,,,
1022,,323132.42377646314,4694078.384468977,,,,,
718,,328561.7367651494,4693185.220600262,,,,,
1539,,324119.605371185,4696249.724119822,,,,,
629,,328566.26386158046,4693207.576034296,,,,,
1386,,324522.0028043493,4695397.847471407,,,,,
709,,328871.38379517366,4693170.762587786,,,,,
1534,,324198.0135702326,4696240.762615154,,,,,
1538,,324349.4984503264,4696245.643465366,,,,,
1450,,324391.3193199872,4695805.693367564,,,,,
622,,328737.82487262494,4693195.674620249,,,,,
1384,,325034.54295019817,4695389.791856335,,,,,
589,,326928.6490867608,4693048.860025993,,,,,
1311,,324762.48390861764,4695077.332283843,,,,,
1377,,324821.9790919097,4695101.986496464,,,,,
1378,,325196.10475764284,4695108.846353247,,,,,
701,,326708.5031395512,4693162.764406044,,,,,
575,,327490.5217644372,4693094.317694106,,,,,
874,,324189.2589458743,4693674.744815678,,,,,
1541,,324751.44245067297,4696300.111634398,,,,,
875,,324212.73674537626,4693679.899393811,,,,,
1332,,324810.31818300695,4695136.2792780055,,,,,
425,,325945.9892103345,4692268.008393582,,,,,
1313,,325297.7786184128,4695084.049490159,,,,,
428,,325970.64002818055,4692271.839855711,,,,,
1507,,323780.87329856143,4696072.627805506,,,,,
59,,326149.4330377758,4691453.29418414,,,,,
1233,,324748.99578792695,4694717.25237311,,,,,
1226,,324564.90537106514,4694612.754721236,,,,,
1196,,324610.87107323564,4694583.212380488,,,,,
960,,325948.5428429026,4693758.509728363,,traffic_signals,,,
1530,,323605.5215322473,4696030.115643889,,,,,
53,,326173.62089118996,4691433.726850816,,,,,
1359,,325373.95485570165,4695317.294595957,,,,,
1494,,324484.47962896567,4695920.578760504,,,,,
1341,,325275.88394496613,4695174.986805921,,,,,
1488,,324484.6198623086,4695948.142536778,,,,,
1419,,324884.7684545964,4695560.089013406,,,,,
1388,,325188.32752748695,4695463.268737066,,,,,
1469,,324516.2012695479,4695662.221086518,,,,,
70,,326658.0478877977,4691713.670227858,,,,,
1394,,324625.92678336793,4695478.09731493,,,,,
137,,328700.6777815283,4692044.568801324,,,,,
1201,,324673.2306533107,4694668.706008612,,,,,
924,,325137.0246858953,4693846.082132515,,,,,
1407,,325122.28131108586,4695542.699483814,,,,,
917,,325108.9695672848,4693825.83874501,,,,,
312,,327592.8467673544,4692537.721646204,,,,,
8,,327008.15811784763,4691305.011005366,,,,,
341,,327530.59943996964,4692572.2885634815,,,,,
1416,,325071.84728586895,4695555.094684199,,,,,
793,,324351.44065660285,4693441.610800605,,,,,
1327,,325664.1118882169,4695154.718719691,,,,,
1426,,324845.6045536699,4695574.881430649,,,,,
479,,328018.13101644686,4692926.108663182,,,,,
120,,328786.4002879687,4691981.26130432,,,,,
1375,,325574.05701831786,4695095.185987896,,traffic_signals,,,
1412,,324784.7901166722,4695649.262255554,,,,,
299,,326061.5212026053,4692422.403478031,,,,,
1411,,324823.78528591094,4695637.6182004595,,,,,
288,,325855.3743363296,4692403.852161063,,,,,
849,,323977.3988837593,4693610.10407223,,traffic_signals,,,
673,,323944.5716713627,4693350.3130696025,,,,,
602,,327146.2071570012,4693067.726488462,,,,,
1471,,325002.9129294844,4695679.299771343,,,,,
624,,327216.7436312459,4693194.583868811,,,,,
47,,326741.865008925,4691520.928941809,,,,,
1253,,325201.19108323706,4694808.158985294,,,,,
1258,,324584.1324723738,4694853.832812104,,traffic_signals,,,
115,,326763.8625244474,4691823.71712407,,,,,
1257,,323934.52372470166,4694846.4906292455,,,,,
1278,,324892.51737874007,4694777.547277151,,,,,
530,,329403.97535375744,4693030.403566803,,,,,
568,,329366.2842324824,4693099.399036773,,,,,
581,,329340.7681489077,4693115.932144204,,,,,
1319,,325203.7107765965,4695041.432939207,,,,,
1310,,325383.37567845674,4695031.255182709,,,,,
540,,324254.6718313473,4693047.221959241,,,,,
1260,,325085.0934276875,4694862.7293840805,,,,,
1267,,325315.2565475839,4694843.642666746,,,,,
728,,326377.96448680706,4692996.5026948145,,,,,
509,,326360.77907895076,4692961.373480701,,,,,
598,,324257.7403110531,4693086.067872993,,,,,
434,,327148.2116384503,4692791.655641398,,,,,
1135,,324994.9140400952,4694426.600544216,,,,,
1138,,324570.59967089223,4694435.830623126,,traffic_signals,,,
538,,324227.0280711241,4693056.049834669,,,,,
381,,326772.3559740966,4692728.138919077,,,,,
402,,326726.65052400087,4692674.859407061,,,,,
1142,,325734.82878677035,4694502.0598337,,,,,
1136,,325728.71832951007,4694425.433505283,,,,,
25,,327499.8486343931,4691478.599204893,,,,,
1537,,323783.9953467232,4696246.131878953,,,,,
1266,,324705.858319463,4694833.646820808,,,,,
835,,323959.1153874814,4693593.663740753,,,,,
1283,,324615.1614230713,4694791.075536845,,,,,
1063,,326378.65114281804,4694030.045103896,,,,,
636,,325480.37129953585,4693230.390194767,,,,,
697,,325503.61780443497,4693285.066504692,,,,,
1308,,325548.0197551287,4695051.579393457,,traffic_signals,,,
1420,,325105.3867269407,4695565.344689913,,traffic_signals,,,
620,,324309.7832331405,4693220.407978802,,,,,
1345,,325629.3880871219,4695285.608409347,,,,,
1024,,326358.4747559974,4694053.54604727,,,,,
1033,,325466.38620400475,4694084.8596645,,,,,
1434,,324981.31468424795,4695706.818704155,,,,,
1149,,325926.2528301205,4694521.292974868,,,,,
1025,,322851.69744697836,4694058.25418334,,,,,
301,,323575.02074130694,4692576.93602266,,,,,
1051,,324855.5481623438,4694107.128110423,,,,,
1153,,325889.15032003436,4694526.5499182455,,,,,
1154,,325456.92217954283,4694523.956794485,,,,,
211,,326256.2485726682,4691933.520864654,,,,,
1058,,323942.36298487824,4694123.831070131,,,,,
783,,324175.07931417023,4693475.3969639,,,,,
1630,,324263.0284263453,4693386.152118029,,traffic_signals,,,
668,,326578.5745568088,4693331.639440139,,,,,
1492,,324622.1521191726,4695998.392037844,,,,,
1626,,326521.45450809726,4693370.500052516,,,,,
1265,,325123.8793137325,4694822.758734477,,,,,
64,,327863.24848667625,4691631.485562831,,,,,
464,,328568.1483843144,4692840.9461095035,,,,,
427,,326204.66858059017,4692268.913376358,,traffic_signals,,,
87,,328410.92887741316,4691861.335610662,,crossing,,,
220,,326201.9508945115,4692292.203154217,,,,,
731,,324221.9627981958,4693019.720803628,,,,,
1194,,323949.76533768966,4694581.544761087,,,,,
226,,326163.09870534786,4692320.390385572,,,,,
1049,,324003.4252861806,4694095.071533797,,,,,
389,,328265.7730667548,4692737.028607601,,,,,
1445,,324393.65462916694,4695774.722874519,,,,,
868,,322665.25828599406,4693673.231895883,,,,,
359,,328259.18441718613,4692696.857464614,,,,,
1096,,324401.3889365433,4694287.851568382,,,,,
1076,,324238.86735905975,4694199.820571067,,,,,
1331,,323591.4318369208,4695134.467168302,,,,,
1475,,325311.6277340558,4695359.129883264,,traffic_signals,,,
1092,,323825.4614763404,4694290.867460285,,traffic_signals,,,
776,,325096.31417310506,4693425.0828831745,,,,,
19,,325970.6843735394,4691417.4909002995,,,,,
1295,,323773.4825267729,4694919.293283391,,,,,
1125,,325457.86682114087,4694389.175963694,,,,,
350,,329188.4325844413,4692703.157310727,,,,,
1099,,323928.8659015397,4694314.175404802,,,,,
884,,325140.3549089029,4693729.486154571,,,,,
1006,,324651.63426153467,4693922.555758554,,,,,
1495,,324404.5826671247,4695920.585130141,,,,,
355,,327696.86857712676,4692681.469658954,,,,,
321,,329113.161253797,4692603.408078187,,traffic_signals,,,
165,,328855.5146025928,4692178.556344178,,,,,
655,,328660.51756348344,4693305.565803471,,,,,
563,,328885.07798575226,4693147.57247817,,,,,
1453,,323779.8153209066,4695814.691583522,,,,,
1343,,325490.7564134421,4695189.187851528,,,,,
1454,,323822.1071283503,4695816.2924139835,,traffic_signals,,,
1088,,325022.20775347354,4694227.147845766,,,,,
1075,,324976.3591009866,4694199.305621965,,,,,
1373,,325439.47607297124,4695258.535481545,,,,,
1340,,325505.2196345275,4695165.404365971,,,,,
1592,,325552.06278936745,4694903.27663205,,traffic_signals,,,
275,,327179.5367688922,4692480.6609488195,,,,,
1097,,323964.83459717757,4694319.492410697,,,,,
1374,,325075.20956821885,4695267.761146,,,,,
1322,,325552.2816921961,4694961.249686518,,,,,
1366,,325134.1302557029,4695235.964638052,,,,,
2,,326664.4441794386,4691178.868521679,,,,,
1263,,325545.0781884425,4694833.294430814,,,,,
1585,,325549.18278603896,4694871.036957458,,,,,
210,,328501.1701068729,4691934.02285344,,,,,
1272,,325537.745899102,4694761.265330073,,,,,
840,,323018.926228174,4693617.974318206,,,,,
1189,,325517.36425280967,4694565.038027458,,,,,
105,,328390.6283027737,4691887.366248089,,,,,
1203,,325535.022964395,4694637.587275837,,,,,
1150,,325511.95215803344,4694518.150250529,,,,,
1329,,323504.12397656747,4695159.10432819,,,,,
877,,326449.3482633023,4693715.5339131,,,,,
1383,,325529.75864852645,4695388.617284326,,,,,
1028,,324748.83278037276,4694059.800145609,,,,,
1065,,324686.3668224991,4694035.298333859,,,,,
812,,324042.2622832883,4693578.98280132,,,,,
823,,324040.74967058003,4693626.610792692,,,,,
1178,,325390.51559646736,4694370.3679241305,,,,,
1232,,325804.6647148264,4694712.98891621,,traffic_signals,,,
336,,327013.21440835664,4692620.214268,,,,,
883,,323321.06173139624,4693728.985193561,,,,,
1455,,324700.5900940361,4695821.020939523,,,,,
1579,,324678.33787599206,4695849.657324814,,,,,
1289,,324841.7897192331,4694692.593886306,,,,,
684,,325817.86756866117,4693264.869292032,,,,,
