mvmt_id,node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,type,penalty,capacity,ctrl_type
5486,101772,,101771 101772,1,1,101772 101773,1,1,thru,,,
5487,101772,,101773 101772,1,1,101772 101771,1,1,thru,,,
5488,101772,,100227 101772,1,1,101772 101773,1,1,right,,,
5489,101772,,100229 101772,1,1,101772 101771,1,1,right,,,
5490,101772,,101771 101772,1,1,101772 100227,1,1,right,,,
5491,101772,,101773 101772,1,1,101772 100229,1,1,right,,,
5492,101773,,101772 101773,1,1,101773 101774,1,1,left,,,
5493,101773,,102555 101773,1,1,101773 101772,1,1,left,,,
5494,101773,,101774 101773,1,1,101773 102555,1,1,thru,,,
5495,101773,,102555 101773,1,1,101773 101774,1,1,thru,,,
5496,101773,,101772 101773,1,1,101773 102555,1,1,right,,,
5497,101773,,101774 101773,1,1,101773 101772,1,1,right,,,
5498,101774,,101773 101774,1,1,101774 100228,1,1,left,,,
5499,101774,,101782 101774,1,1,101774 101773,1,1,left,,,
5500,101774,,100228 101774,1,1,101774 101782,1,1,thru,,,
5501,101774,,101782 101774,1,1,101774 100228,1,1,thru,,,
5502,101774,,100228 101774,1,1,101774 101773,1,1,right,,,
5503,101774,,101773 101774,1,1,101774 101782,1,1,right,,,
5504,101775,,30 101775,1,1,101775 100228,1,1,left,,,
5505,101775,,101776 101775,1,1,101775 30,1,1,left,,,
5506,101775,,100228 101775,1,1,101775 101776,1,1,thru,,,
5507,101775,,101776 101775,1,1,101775 100228,1,1,thru,,,
5508,101775,,30 101775,1,1,101775 101776,1,1,right,,,
5509,101775,,100228 101775,1,1,101775 30,1,1,right,,,
5510,101776,,101775 101776,1,1,101776 101777,1,1,thru,,,
5511,101776,,101777 101776,1,1,101776 101775,1,1,thru,,,
5512,101777,,100702 101777,1,1,101777 103889,1,1,left,,,
5513,101777,,101776 101777,1,1,101777 100702,1,1,left,,,
5514,101777,,101779 101777,1,1,101777 101776,1,1,left,,,
5515,101777,,103889 101777,1,1,101777 101779,1,1,left,,,
5516,101777,,100702 101777,1,1,101777 101779,1,1,thru,,,
5517,101777,,101776 101777,1,1,101777 103889,1,1,thru,,,
5518,101777,,101779 101777,1,1,101777 100702,1,1,thru,,,
5519,101777,,103889 101777,1,1,101777 101776,1,1,thru,,,
5520,101777,,100702 101777,1,1,101777 101776,1,1,right,,,
5521,101777,,101776 101777,1,1,101777 101779,1,1,right,,,
5522,101777,,101779 101777,1,1,101777 103889,1,1,right,,,
5523,101777,,103889 101777,1,1,101777 100702,1,1,right,,,
5524,101778,,177 101778,1,1,101778 101862,1,1,left,,,
5525,101778,,101861 101778,1,1,101778 177,1,1,left,,,
5526,101778,,101861 101778,1,2,101778 101862,1,2,thru,,,
5527,101778,,101862 101778,1,2,101778 101861,1,2,thru,,,
5528,101778,,177 101778,1,1,101778 101861,2,2,right,,,
5529,101778,,101862 101778,2,2,101778 177,1,1,right,,,
5530,101779,,100751 101779,1,1,101779 101777,1,1,left,,,
5531,101779,,101777 101779,1,1,101779 103578,1,1,left,,,
5532,101779,,101780 101779,1,1,101779 100751,1,1,left,,,
5533,101779,,103578 101779,1,1,101779 101780,1,1,left,,,
5534,101779,,100751 101779,1,1,101779 103578,1,1,thru,,,
5535,101779,,101777 101779,1,1,101779 101780,1,1,thru,,,
5536,101779,,101780 101779,1,1,101779 101777,1,1,thru,,,
5537,101779,,103578 101779,1,1,101779 100751,1,1,thru,,,
5538,101779,,100751 101779,1,1,101779 101780,1,1,right,,,
5539,101779,,101777 101779,1,1,101779 100751,1,1,right,,,
5540,101779,,101780 101779,1,1,101779 103578,1,1,right,,,
5541,101779,,103578 101779,1,1,101779 101777,1,1,right,,,
5542,101780,,101781 101780,1,1,101780 101779,1,1,left,,,
5543,101780,,103400 101780,1,1,101780 101781,1,1,left,,,
5544,101780,,101779 101780,1,1,101780 103400,1,1,thru,,,
5545,101780,,103400 101780,1,1,101780 101779,1,1,thru,,,
5546,101780,,101779 101780,1,1,101780 101781,1,1,right,,,
5547,101780,,101781 101780,1,1,101780 103400,1,1,right,,,
5548,101781,,30 101781,1,1,101781 101780,1,1,left,,,
5549,101781,,31 101781,1,1,101781 101782,1,1,left,,,
5550,101781,,101780 101781,1,1,101781 31,1,1,left,,,
5551,101781,,101782 101781,1,1,101781 30,1,1,left,,,
5552,101781,,30 101781,1,1,101781 31,1,1,thru,,,
5553,101781,,31 101781,1,1,101781 30,1,1,thru,,,
5554,101781,,101780 101781,1,1,101781 101782,1,1,thru,,,
5555,101781,,101782 101781,1,1,101781 101780,1,1,thru,,,
5556,101781,,30 101781,1,1,101781 101782,1,1,right,,,
5557,101781,,31 101781,1,1,101781 101780,1,1,right,,,
5558,101781,,101780 101781,1,1,101781 30,1,1,right,,,
5559,101781,,101782 101781,1,1,101781 31,1,1,right,,,
5560,101782,,101774 101782,1,1,101782 101781,1,1,left,,,
5561,101782,,101783 101782,1,1,101782 101774,1,1,left,,,
5562,101782,,101781 101782,1,1,101782 101783,1,1,thru,,,
5563,101782,,101783 101782,1,1,101782 101781,1,1,thru,,,
5564,101782,,101774 101782,1,1,101782 101783,1,1,right,,,
5565,101782,,101781 101782,1,1,101782 101774,1,1,right,,,
5566,101783,,24 101783,1,1,101783 101784,1,1,left,,,
5567,101783,,101782 101783,1,1,101783 24,1,1,left,,,
5568,101783,,101782 101783,1,1,101783 101784,1,1,thru,,,
5569,101783,,101784 101783,1,1,101783 101782,1,1,thru,,,
5570,101783,,24 101783,1,1,101783 101782,1,1,right,,,
5571,101783,,101784 101783,1,1,101783 24,1,1,right,,,
5572,101784,,155 101784,1,1,101784 101783,1,1,left,,,
5573,101784,,101785 101784,1,1,101784 155,1,1,left,,,
5574,101784,,101783 101784,1,1,101784 101785,1,1,thru,,,
5575,101784,,101785 101784,1,1,101784 101783,1,1,thru,,,
5576,101784,,155 101784,1,1,101784 101785,1,1,right,,,
5577,101784,,101783 101784,1,1,101784 155,1,1,right,,,
5578,101785,,101761 101785,1,1,101785 101762,1,1,left,,,
5579,101785,,101762 101785,1,1,101785 101784,1,1,left,,,
5580,101785,,101784 101785,1,1,101785 101786,1,1,left,,,
5581,101785,,101786 101785,1,1,101785 101761,1,1,left,,,
5582,101785,,101761 101785,1,1,101785 101784,1,1,thru,,,
5583,101785,,101762 101785,1,1,101785 101786,1,1,thru,,,
5584,101785,,101784 101785,1,1,101785 101761,1,1,thru,,,
5585,101785,,101786 101785,1,1,101785 101762,1,1,thru,,,
5586,101785,,101761 101785,1,1,101785 101786,1,1,right,,,
5587,101785,,101762 101785,1,1,101785 101761,1,1,right,,,
5588,101785,,101784 101785,1,1,101785 101762,1,1,right,,,
5589,101785,,101786 101785,1,1,101785 101784,1,1,right,,,
5590,101786,,24 101786,1,1,101786 101787,1,1,left,,,
5591,101786,,101785 101786,1,1,101786 24,1,1,left,,,
5592,101786,,101785 101786,1,1,101786 101787,1,1,thru,,,
5593,101786,,101787 101786,1,1,101786 101785,1,1,thru,,,
5594,101786,,24 101786,1,1,101786 101785,1,1,right,,,
5595,101786,,101787 101786,1,1,101786 24,1,1,right,,,
5596,101787,,146 101787,1,1,101787 101786,1,1,left,,,
5597,101787,,101904 101787,1,1,101787 146,1,1,left,,,
5598,101787,,101786 101787,1,1,101787 101904,1,1,thru,,,
5599,101787,,101904 101787,1,1,101787 101786,1,1,thru,,,
5600,101787,,146 101787,1,1,101787 101904,1,1,right,,,
5601,101787,,101786 101787,1,1,101787 146,1,1,right,,,
5602,101787,,146 101787,1,1,101787 146,1,1,uturn,,,
5603,101788,,100177 101788,1,2,101788 101761,1,1,thru,,,
5604,101788,,101761 101788,1,1,101788 100177,1,2,thru,,,
5605,101789,,147 101789,1,1,101789 101790,1,1,left,,,
5606,101789,,100177 101789,1,1,101789 147,1,1,left,,,
5607,101789,,100177 101789,1,2,101789 101790,1,2,thru,,,
5608,101789,,101790 101789,1,2,101789 100177,1,2,thru,,,
5609,101789,,147 101789,1,1,101789 100177,2,2,right,,,
5610,101789,,101790 101789,2,2,101789 147,1,1,right,,,
5611,101790,,100234 101790,-1,-1,101790 101789,1,1,left,,,
5612,101790,,101789 101790,-1,-1,101790 101791,1,1,left,,,
5613,101790,,101791 101790,-1,-1,101790 101794,1,1,left,,,
5614,101790,,101794 101790,-1,-1,101790 100234,1,1,left,,,
5615,101790,,100234 101790,1,2,101790 101791,1,2,thru,,,
5616,101790,,101789 101790,1,2,101790 101794,1,2,thru,,,
5617,101790,,101791 101790,1,2,101790 100234,1,2,thru,,,
5618,101790,,101794 101790,1,2,101790 101789,1,2,thru,,,
5619,101790,,100234 101790,2,2,101790 101794,2,2,right,,,
5620,101790,,101789 101790,2,2,101790 100234,2,2,right,,,
5621,101790,,101791 101790,3,3,101790 101789,2,2,right,,,
5622,101790,,101794 101790,2,2,101790 101791,2,2,right,,,
5623,101791,,147 101791,1,1,101791 101792,1,1,left,,,
5624,101791,,101790 101791,1,1,101791 147,1,1,left,,,
5625,101791,,101790 101791,1,2,101791 101792,1,2,thru,,,
5626,101791,,101792 101791,1,2,101791 101790,1,2,thru,,,
5627,101791,,147 101791,1,1,101791 101790,2,2,right,,,
5628,101791,,101792 101791,2,2,101791 147,1,1,right,,,
5629,101792,,198 101792,1,1,101792 101793,1,1,left,,,
5630,101792,,382 101792,1,1,101792 101791,1,1,left,,,
5631,101792,,101791 101792,1,1,101792 198,1,1,left,,,
5632,101792,,101793 101792,1,1,101792 382,1,1,left,,,
5633,101792,,198 101792,1,1,101792 382,1,1,thru,,,
5634,101792,,382 101792,1,1,101792 198,1,1,thru,,,
5635,101792,,101791 101792,1,2,101792 101793,1,2,thru,,,
5636,101792,,101793 101792,1,2,101792 101791,1,2,thru,,,
5637,101792,,198 101792,1,1,101792 101791,2,2,right,,,
5638,101792,,382 101792,1,1,101792 101793,2,2,right,,,
5639,101792,,101791 101792,2,2,101792 382,1,1,right,,,
5640,101792,,101793 101792,2,2,101792 198,1,1,right,,,
5641,101792,,198 101792,1,1,101792 198,1,1,uturn,,,
5642,101792,,382 101792,1,1,101792 382,1,1,uturn,,,
5643,101793,,101792 101793,-1,-1,101793 101897,1,1,left,,,
5644,101793,,101897 101793,1,1,101793 100173,1,1,left,,,
5645,101793,,100173 101793,1,2,101793 101792,1,2,thru,,,
5646,101793,,101792 101793,1,2,101793 100173,1,2,thru,,,
5647,101793,,100173 101793,2,2,101793 101897,2,2,right,,,
5648,101793,,101897 101793,2,2,101793 101792,2,2,right,,,
5649,101794,,100303 101794,0,0,101794 101790,1,1,left,,,
5650,101794,,100304 101794,1,1,101794 101746,1,1,left,,,
5651,101794,,101746 101794,-1,-1,101794 100303,1,1,left,,,
5652,101794,,101790 101794,-1,-1,101794 100304,1,1,left,,,
5653,101794,,100303 101794,1,1,101794 100304,1,1,thru,,,
5654,101794,,100304 101794,1,1,101794 100303,1,1,thru,,,
5655,101794,,101746 101794,1,2,101794 101790,1,2,thru,,,
5656,101794,,101790 101794,1,2,101794 101746,1,2,thru,,,
5657,101794,,100303 101794,2,2,101794 101746,2,2,right,,,
5658,101794,,100304 101794,1,1,101794 101790,2,2,right,,,
5659,101794,,101746 101794,2,2,101794 100304,1,1,right,,,
5660,101794,,101790 101794,2,2,101794 100303,1,1,right,,,
5661,101795,,100246 101795,1,1,101795 101746,1,1,left,,,
5662,101795,,100311 101795,-1,-1,101795 100246,1,1,left,,,
5663,101795,,100311 101795,1,2,101795 101746,1,2,thru,,,
5664,101795,,101746 101795,1,2,101795 100311,1,2,thru,,,
5665,101795,,100246 101795,1,1,101795 100311,2,2,right,,,
5666,101795,,101746 101795,2,2,101795 100246,1,1,right,,,
5667,101796,,100310 101796,-1,-1,101796 100311,1,1,left,,,
5668,101796,,100311 101796,-1,-1,101796 104441,1,1,left,,,
5669,101796,,101797 101796,-1,-1,101796 100310,1,1,left,,,
5670,101796,,104441 101796,-1,-1,101796 101797,1,1,left,,,
5671,101796,,100310 101796,1,1,101796 104441,1,1,thru,,,
5672,101796,,100311 101796,1,2,101796 101797,1,2,thru,,,
5673,101796,,101797 101796,1,2,101796 100311,1,2,thru,,,
5674,101796,,104441 101796,1,1,101796 100310,1,1,thru,,,
5675,101796,,100310 101796,1,1,101796 101797,2,2,right,,,
5676,101796,,100311 101796,2,2,101796 100310,1,1,right,,,
5677,101796,,101797 101796,2,2,101796 104441,1,1,right,,,
5678,101796,,104441 101796,1,1,101796 100311,2,2,right,,,
5679,101797,,141 101797,1,1,101797 101796,1,1,left,,,
5680,101797,,194 101797,1,1,101797 101800,1,1,left,,,
5681,101797,,101796 101797,1,1,101797 194,1,1,left,,,
5682,101797,,101800 101797,1,1,101797 141,1,1,left,,,
5683,101797,,141 101797,1,1,101797 194,1,1,thru,,,
5684,101797,,194 101797,1,1,101797 141,1,1,thru,,,
5685,101797,,101796 101797,1,2,101797 101800,1,2,thru,,,
5686,101797,,101800 101797,1,2,101797 101796,1,2,thru,,,
5687,101797,,141 101797,1,1,101797 101800,2,2,right,,,
5688,101797,,194 101797,1,1,101797 101796,2,2,right,,,
5689,101797,,101796 101797,2,2,101797 141,1,1,right,,,
5690,101797,,101800 101797,2,2,101797 194,1,1,right,,,
5691,101797,,141 101797,1,1,101797 141,1,1,uturn,,,
5692,101797,,194 101797,1,1,101797 194,1,1,uturn,,,
5693,101798,,140 101798,1,1,101798 104441,1,1,left,,,
5694,101798,,383 101798,1,1,101798 101799,1,1,left,,,
5695,101798,,101799 101798,1,1,101798 140,1,1,left,,,
5696,101798,,104441 101798,1,1,101798 383,1,1,left,,,
5697,101798,,140 101798,1,1,101798 383,1,1,thru,,,
5698,101798,,383 101798,1,1,101798 140,1,1,thru,,,
5699,101798,,101799 101798,1,1,101798 104441,1,1,thru,,,
5700,101798,,104441 101798,1,1,101798 101799,1,1,thru,,,
5701,101798,,140 101798,1,1,101798 101799,1,1,right,,,
5702,101798,,383 101798,1,1,101798 104441,1,1,right,,,
5703,101798,,101799 101798,1,1,101798 383,1,1,right,,,
5704,101798,,104441 101798,1,1,101798 140,1,1,right,,,
5705,101798,,140 101798,1,1,101798 140,1,1,uturn,,,
5706,101798,,383 101798,1,1,101798 383,1,1,uturn,,,
5707,101799,,139 101799,1,1,101799 101798,1,1,left,,,
5708,101799,,101884 101799,1,1,101799 139,1,1,left,,,
5709,101799,,101798 101799,1,1,101799 101884,1,1,thru,,,
5710,101799,,101884 101799,1,1,101799 101798,1,1,thru,,,
5711,101799,,139 101799,1,1,101799 101884,1,1,right,,,
5712,101799,,101798 101799,1,1,101799 139,1,1,right,,,
5713,101800,,100748 101800,-1,-1,101800 101797,1,1,left,,,
5714,101800,,101797 101800,-1,-1,101800 101801,1,1,left,,,
5715,101800,,101801 101800,-1,-1,101800 101809,1,1,left,,,
5716,101800,,101809 101800,-1,-1,101800 100748,1,1,left,,,
5717,101800,,100748 101800,1,2,101800 101801,1,2,thru,,,
5718,101800,,101797 101800,1,2,101800 101809,1,2,thru,,,
5719,101800,,101801 101800,1,2,101800 100748,1,2,thru,,,
5720,101800,,101809 101800,1,2,101800 101797,1,2,thru,,,
5721,101800,,100748 101800,2,2,101800 101809,2,2,right,,,
5722,101800,,101797 101800,2,2,101800 100748,2,2,right,,,
5723,101800,,101801 101800,2,2,101800 101797,2,2,right,,,
5724,101800,,101809 101800,2,2,101800 101801,2,2,right,,,
5725,101801,,100209 101801,1,1,101801 101800,1,1,left,,,
5726,101801,,100210 101801,1,1,101801 101802,1,1,left,,,
5727,101801,,101800 101801,-1,-1,101801 100210,1,1,left,,,
5728,101801,,101802 101801,-1,-1,101801 100209,1,1,left,,,
5729,101801,,100209 101801,1,1,101801 100210,1,1,thru,,,
5730,101801,,100210 101801,1,1,101801 100209,1,1,thru,,,
5731,101801,,101800 101801,1,2,101801 101802,1,1,thru,,,
5732,101801,,101802 101801,1,1,101801 101800,1,2,thru,,,
5733,101801,,100209 101801,1,1,101801 101802,1,1,right,,,
5734,101801,,100210 101801,1,1,101801 101800,2,2,right,,,
5735,101801,,101800 101801,2,2,101801 100209,1,1,right,,,
5736,101801,,101802 101801,1,1,101801 100210,1,1,right,,,
5737,101802,,101801 101802,1,1,101802 101803,1,1,thru,,,
5738,101802,,101803 101802,1,1,101802 101801,1,1,thru,,,
5739,101803,,100302 101803,-1,-1,101803 101808,1,1,left,,,
5740,101803,,101808 101803,1,1,101803 101802,1,1,left,,,
5741,101803,,100302 101803,1,1,101803 101802,1,1,thru,,,
5742,101803,,101802 101803,1,1,101803 100302,1,1,thru,,,
5743,101803,,101802 101803,1,1,101803 101808,1,1,right,,,
5744,101803,,101808 101803,1,1,101803 100302,1,1,right,,,
5745,101804,,100302 101804,-1,-1,101804 101766,1,1,left,,,
5746,101804,,101766 101804,1,1,101804 101805,1,1,left,,,
5747,101804,,101805 101804,-1,-1,101804 101807,1,1,left,,,
5748,101804,,101807 101804,1,1,101804 100302,1,1,left,,,
5749,101804,,100302 101804,1,1,101804 101805,1,1,thru,,,
5750,101804,,101766 101804,1,1,101804 101807,1,1,thru,,,
5751,101804,,101805 101804,1,1,101804 100302,1,1,thru,,,
5752,101804,,101807 101804,1,1,101804 101766,1,1,thru,,,
5753,101804,,100302 101804,1,1,101804 101807,1,1,right,,,
5754,101804,,101766 101804,1,1,101804 100302,1,1,right,,,
5755,101804,,101805 101804,1,1,101804 101766,1,1,right,,,
5756,101804,,101807 101804,1,1,101804 101805,1,1,right,,,
5757,101805,,101804 101805,1,1,101805 101806,1,1,thru,,,
5758,101805,,101806 101805,1,1,101805 101804,1,1,thru,,,
5759,101806,,144 101806,1,1,101806 101805,1,1,left,,,
5760,101806,,101875 101806,1,1,101806 144,1,1,left,,,
5761,101806,,101805 101806,1,1,101806 101875,1,1,thru,,,
5762,101806,,101875 101806,1,1,101806 101805,1,1,thru,,,
5763,101806,,144 101806,1,1,101806 101875,1,1,right,,,
5764,101806,,101805 101806,1,1,101806 144,1,1,right,,,
5765,101807,,144 101807,1,1,101807 101815,1,1,left,,,
5766,101807,,191 101807,1,1,101807 101804,1,1,left,,,
5767,101807,,101804 101807,1,1,101807 144,1,1,left,,,
5768,101807,,101815 101807,1,1,101807 191,1,1,left,,,
5769,101807,,144 101807,1,1,101807 191,1,1,thru,,,
5770,101807,,191 101807,1,1,101807 144,1,1,thru,,,
5771,101807,,101804 101807,1,1,101807 101815,1,1,thru,,,
5772,101807,,101815 101807,1,1,101807 101804,1,1,thru,,,
5773,101807,,144 101807,1,1,101807 101804,1,1,right,,,
5774,101807,,191 101807,1,1,101807 101815,1,1,right,,,
5775,101807,,101804 101807,1,1,101807 191,1,1,right,,,
5776,101807,,101815 101807,1,1,101807 144,1,1,right,,,
5777,101808,,143 101808,1,1,101808 101803,1,1,left,,,
5778,101808,,191 101808,1,1,101808 101814,1,1,left,,,
5779,101808,,101803 101808,1,1,101808 191,1,1,left,,,
5780,101808,,101814 101808,1,1,101808 143,1,1,left,,,
5781,101808,,143 101808,1,1,101808 191,1,1,thru,,,
5782,101808,,191 101808,1,1,101808 143,1,1,thru,,,
5783,101808,,101803 101808,1,1,101808 101814,1,1,thru,,,
5784,101808,,101814 101808,1,1,101808 101803,1,1,thru,,,
5785,101808,,143 101808,1,1,101808 101814,1,1,right,,,
5786,101808,,191 101808,1,1,101808 101803,1,1,right,,,
5787,101808,,101803 101808,1,1,101808 143,1,1,right,,,
5788,101808,,101814 101808,1,1,101808 191,1,1,right,,,
5789,101809,,100244 101809,1,1,101809 101810,1,1,left,,,
5790,101809,,100245 101809,-1,-1,101809 101800,1,1,left,,,
5791,101809,,101800 101809,-1,-1,101809 100244,1,1,left,,,
5792,101809,,101810 101809,-1,-1,101809 100245,1,1,left,,,
5793,101809,,100244 101809,1,1,101809 100245,1,1,thru,,,
5794,101809,,100245 101809,1,1,101809 100244,1,1,thru,,,
5795,101809,,101800 101809,1,2,101809 101810,1,1,thru,,,
5796,101809,,101810 101809,1,1,101809 101800,1,2,thru,,,
5797,101809,,100244 101809,1,1,101809 101800,2,2,right,,,
5798,101809,,100245 101809,1,1,101809 101810,1,1,right,,,
5799,101809,,101800 101809,2,2,101809 100245,1,1,right,,,
5800,101809,,101810 101809,1,1,101809 100244,1,1,right,,,
5801,101810,,101809 101810,1,1,101810 101811,1,1,thru,,,
5802,101810,,101811 101810,1,1,101810 101809,1,1,thru,,,
5803,101811,,100743 101811,-1,-1,101811 101810,1,1,left,,,
5804,101811,,101810 101811,-1,-1,101811 101812,1,1,left,,,
5805,101811,,101812 101811,-1,-1,101811 101820,1,1,left,,,
5806,101811,,101820 101811,-1,-1,101811 100743,1,1,left,,,
5807,101811,,100743 101811,1,1,101811 101812,1,1,thru,,,
5808,101811,,101810 101811,1,1,101811 101820,1,1,thru,,,
5809,101811,,101812 101811,1,1,101811 100743,1,1,thru,,,
5810,101811,,101820 101811,1,1,101811 101810,1,1,thru,,,
5811,101811,,100743 101811,2,2,101811 101820,1,1,right,,,
5812,101811,,101810 101811,1,1,101811 100743,1,1,right,,,
5813,101811,,101812 101811,2,2,101811 101810,1,1,right,,,
5814,101811,,101820 101811,1,1,101811 101812,1,1,right,,,
5815,101812,,143 101812,1,1,101812 101813,1,1,left,,,
5816,101812,,101811 101812,1,1,101812 143,1,1,left,,,
5817,101812,,101811 101812,1,1,101812 101813,1,1,thru,,,
5818,101812,,101813 101812,1,1,101812 101811,1,1,thru,,,
5819,101812,,143 101812,1,1,101812 101811,1,1,right,,,
5820,101812,,101813 101812,1,1,101812 143,1,1,right,,,
5821,101813,,112 101813,1,1,101813 101812,1,1,left,,,
5822,101813,,101814 101813,1,1,101813 112,1,1,left,,,
5823,101813,,101812 101813,1,1,101813 101814,1,1,thru,,,
5824,101813,,101814 101813,1,1,101813 101812,1,1,thru,,,
5825,101813,,112 101813,1,1,101813 101814,1,1,right,,,
5826,101813,,101812 101813,1,1,101813 112,1,1,right,,,
5827,101814,,100260 101814,1,1,101814 101819,1,1,left,,,
5828,101814,,101808 101814,1,1,101814 100260,1,1,left,,,
5829,101814,,101813 101814,1,1,101814 101808,1,1,left,,,
5830,101814,,101819 101814,1,1,101814 101813,1,1,left,,,
5831,101814,,100260 101814,1,1,101814 101813,1,1,thru,,,
5832,101814,,101808 101814,1,1,101814 101819,1,1,thru,,,
5833,101814,,101813 101814,1,1,101814 100260,1,1,thru,,,
5834,101814,,101819 101814,1,1,101814 101808,1,1,thru,,,
5835,101814,,100260 101814,1,1,101814 101808,1,1,right,,,
5836,101814,,101808 101814,1,1,101814 101813,1,1,right,,,
5837,101814,,101813 101814,1,1,101814 101819,1,1,right,,,
5838,101814,,101819 101814,1,1,101814 100260,1,1,right,,,
5839,101815,,100260 101815,1,1,101815 101807,1,1,left,,,
5840,101815,,101807 101815,1,1,101815 101816,1,1,left,,,
5841,101815,,101816 101815,-1,-1,101815 101818,1,1,left,,,
5842,101815,,101818 101815,1,1,101815 100260,1,1,left,,,
5843,101815,,100260 101815,1,1,101815 101816,1,2,thru,,,
5844,101815,,101807 101815,1,1,101815 101818,1,1,thru,,,
5845,101815,,101816 101815,1,2,101815 100260,1,1,thru,,,
5846,101815,,101818 101815,1,1,101815 101807,1,1,thru,,,
5847,101815,,100260 101815,1,1,101815 101818,1,1,right,,,
5848,101815,,101807 101815,1,1,101815 100260,1,1,right,,,
5849,101815,,101816 101815,2,2,101815 101807,1,1,right,,,
5850,101815,,101818 101815,1,1,101815 101816,2,2,right,,,
5851,101816,,113 101816,1,1,101816 101815,1,1,left,,,
5852,101816,,144 101816,1,1,101816 101863,1,1,left,,,
5853,101816,,101815 101816,1,1,101816 144,1,1,left,,,
5854,101816,,101863 101816,1,1,101816 113,1,1,left,,,
5855,101816,,113 101816,1,1,101816 144,1,1,thru,,,
5856,101816,,144 101816,1,1,101816 113,1,1,thru,,,
5857,101816,,101815 101816,1,2,101816 101863,1,2,thru,,,
5858,101816,,101863 101816,1,2,101816 101815,1,2,thru,,,
5859,101816,,113 101816,1,1,101816 101863,2,2,right,,,
5860,101816,,144 101816,1,1,101816 101815,2,2,right,,,
5861,101816,,101815 101816,2,2,101816 113,1,1,right,,,
5862,101816,,101863 101816,2,2,101816 144,1,1,right,,,
5863,101817,,113 101817,1,1,101817 101818,1,1,left,,,
5864,101817,,101851 101817,1,1,101817 113,1,1,left,,,
5865,101817,,101818 101817,1,1,101817 101851,1,1,thru,,,
5866,101817,,101851 101817,1,1,101817 101818,1,1,thru,,,
5867,101817,,113 101817,1,1,101817 101851,1,1,right,,,
5868,101817,,101818 101817,1,1,101817 113,1,1,right,,,
5869,101818,,101815 101818,1,1,101818 101817,1,1,left,,,
5870,101818,,101817 101818,1,1,101818 101825,1,1,left,,,
5871,101818,,101825 101818,1,1,101818 101943,1,1,left,,,
5872,101818,,101943 101818,1,1,101818 101815,1,1,left,,,
5873,101818,,101815 101818,1,1,101818 101825,1,1,thru,,,
5874,101818,,101817 101818,1,1,101818 101943,1,1,thru,,,
5875,101818,,101825 101818,1,1,101818 101815,1,1,thru,,,
5876,101818,,101943 101818,1,1,101818 101817,1,1,thru,,,
5877,101818,,101815 101818,1,1,101818 101943,1,1,right,,,
5878,101818,,101817 101818,1,1,101818 101815,1,1,right,,,
5879,101818,,101825 101818,1,1,101818 101817,1,1,right,,,
5880,101818,,101943 101818,1,1,101818 101825,1,1,right,,,
5881,101819,,112 101819,1,1,101819 101814,1,1,left,,,
5882,101819,,188 101819,1,1,101819 101824,1,1,left,,,
5883,101819,,101814 101819,1,1,101819 188,1,1,left,,,
5884,101819,,101824 101819,1,1,101819 112,1,1,left,,,
5885,101819,,112 101819,1,1,101819 188,1,1,thru,,,
5886,101819,,188 101819,1,1,101819 112,1,1,thru,,,
5887,101819,,101814 101819,1,1,101819 101824,1,1,thru,,,
5888,101819,,101824 101819,1,1,101819 101814,1,1,thru,,,
5889,101819,,112 101819,1,1,101819 101824,1,1,right,,,
5890,101819,,188 101819,1,1,101819 101814,1,1,right,,,
5891,101819,,101814 101819,1,1,101819 112,1,1,right,,,
5892,101819,,101824 101819,1,1,101819 188,1,1,right,,,
5893,101820,,112 101820,1,1,101820 101821,1,1,left,,,
5894,101820,,142 101820,1,1,101820 101811,1,1,left,,,
5895,101820,,101811 101820,1,1,101820 112,1,1,left,,,
5896,101820,,101821 101820,1,1,101820 142,1,1,left,,,
5897,101820,,112 101820,1,1,101820 142,1,1,thru,,,
5898,101820,,142 101820,1,1,101820 112,1,1,thru,,,
5899,101820,,101811 101820,1,1,101820 101821,1,1,thru,,,
5900,101820,,101821 101820,1,1,101820 101811,1,1,thru,,,
5901,101820,,112 101820,1,1,101820 101811,1,1,right,,,
5902,101820,,142 101820,1,1,101820 101821,1,1,right,,,
5903,101820,,101811 101820,1,1,101820 142,1,1,right,,,
5904,101820,,101821 101820,1,1,101820 112,1,1,right,,,
5905,101821,,100742 101821,-1,-1,101821 101820,1,1,left,,,
5906,101821,,101820 101821,-1,-1,101821 101822,1,1,left,,,
5907,101821,,101822 101821,-1,-1,101821 101829,1,1,left,,,
5908,101821,,101829 101821,-1,-1,101821 100742,1,1,left,,,
5909,101821,,100742 101821,1,1,101821 101822,1,1,thru,,,
5910,101821,,101820 101821,1,1,101821 101829,1,1,thru,,,
5911,101821,,101822 101821,1,1,101821 100742,1,1,thru,,,
5912,101821,,101829 101821,1,1,101821 101820,1,1,thru,,,
5913,101821,,100742 101821,1,1,101821 101829,1,1,right,,,
5914,101821,,101820 101821,1,1,101821 100742,1,1,right,,,
5915,101821,,101822 101821,1,1,101821 101820,1,1,right,,,
5916,101821,,101829 101821,1,1,101821 101822,1,1,right,,,
5917,101822,,112 101822,1,1,101822 101823,1,1,left,,,
5918,101822,,101821 101822,1,1,101822 112,1,1,left,,,
