zone_id,name,boundary,super_zone
250173531022,353102_2,"MULTIPOLYGON (((-71.099154 42.355937,-71.098021 42.356353,-71.097912 42.356384,-71.09782 42.356393,-71.097728 42.356388,-71.097661 42.356393,-71.097433 42.356451,-71.096886 42.356627,-71.09629 42.356822,-71.095589 42.357043,-71.095269 42.357165,-71.095092 42.357237,-71.095244 42.357475,-71.095201 42.357496,-71.09439 42.357772,-71.09423 42.357832,-71.093848 42.357975,-71.093138 42.358223,-71.093254 42.358443,-71.093395 42.35873,-71.093489 42.358881,-71.093615 42.359072,-71.093732 42.359222,-71.094107 42.359609,-71.094265 42.359739,-71.09431 42.359776,-71.094852 42.360166,-71.095242 42.360403,-71.095412 42.360501,-71.094558 42.360899,-71.093759 42.361274,-71.092532 42.361841,-71.09169 42.362246,-71.091027 42.362582,-71.090867 42.362683,-71.090785 42.362746,-71.090651 42.362864,-71.090351 42.363175,-71.090238 42.363333,-71.090125 42.363501,-71.090045 42.363674,-71.089978 42.363852,-71.089721 42.364828,-71.089704 42.364891,-71.089432 42.36479,-71.088731 42.364525,-71.087491 42.364016,-71.087331 42.363952,-71.087866 42.363392,-71.087959 42.363276,-71.088102 42.363098,-71.088111 42.363076,-71.088152 42.362975,-71.088193 42.3628,-71.088207 42.362608,-71.088345 42.361485,-71.088359 42.361255,-71.088348 42.361172,-71.088299 42.361058,-71.088136 42.36077,-71.087654 42.359967,-71.087303 42.359459,-71.087159 42.359243,-71.086975 42.358956,-71.0869 42.35881,-71.085175 42.356333,-71.087511 42.355557,-71.091002 42.354397,-71.091235 42.354338,-71.093002 42.353894,-71.093237 42.353852,-71.093294 42.353843,-71.094025 42.353723,-71.094985 42.353564,-71.095987 42.353399,-71.097244 42.353191,-71.097627 42.353149,-71.09789 42.35312,-71.098553 42.354945,-71.098651 42.355095,-71.098817 42.355342,-71.099154 42.355937)))",353102
250173531021,353102_1,"MULTIPOLYGON (((-71.088359 42.361255,-71.088345 42.361485,-71.088207 42.362608,-71.088193 42.3628,-71.088152 42.362975,-71.088111 42.363076,-71.088102 42.363098,-71.087959 42.363276,-71.087866 42.363392,-71.087331 42.363952,-71.086527 42.363613,-71.085907 42.363359,-71.085555 42.363215,-71.085189 42.363065,-71.084676 42.362848,-71.084389 42.362713,-71.084231 42.362621,-71.084024 42.362465,-71.083848 42.362359,-71.083646 42.362276,-71.083456 42.362226,-71.083192 42.362183,-71.0828 42.362145,-71.082142 42.362114,-71.079682 42.361915,-71.07893 42.361876,-71.078455 42.361832,-71.078237 42.361818,-71.075777 42.361621,-71.075657 42.361613,-71.07571 42.361463,-71.076092 42.36038,-71.076403 42.359956,-71.076427 42.359924,-71.07666 42.359668,-71.07681 42.359504,-71.077334 42.359084,-71.077952 42.358735,-71.079361 42.358267,-71.083398 42.356925,-71.085175 42.356333,-71.0869 42.35881,-71.086975 42.358956,-71.087159 42.359243,-71.087303 42.359459,-71.087654 42.359967,-71.088136 42.36077,-71.088299 42.361058,-71.088348 42.361172,-71.088359 42.361255)))",353102
250173523003,352300_3,"MULTIPOLYGON (((-71.0899 42.364963,-71.089686 42.364972,-71.089532 42.36565,-71.089432 42.366054,-71.089181 42.367065,-71.089055 42.36699,-71.088436 42.366659,-71.08824 42.366537,-71.088203 42.36661,-71.088136 42.366549,-71.088032 42.366493,-71.087854 42.366415,-71.087488 42.366315,-71.086547 42.366201,-71.086063 42.366149,-71.085115 42.366028,-71.084726 42.365983,-71.084472 42.365959,-71.082648 42.365768,-71.082394 42.365749,-71.081571 42.365663,-71.080764 42.365563,-71.079871 42.365441,-71.078235 42.365216,-71.078369 42.364592,-71.078549 42.363922,-71.078562 42.363861,-71.07871 42.363182,-71.078777 42.362848,-71.078822 42.362627,-71.078338 42.362599,-71.078199 42.362591,-71.078104 42.362506,-71.078004 42.362273,-71.077959 42.362073,-71.078013 42.361966,-71.078237 42.361818,-71.078455 42.361832,-71.07893 42.361876,-71.079682 42.361915,-71.082142 42.362114,-71.0828 42.362145,-71.083192 42.362183,-71.083456 42.362226,-71.083646 42.362276,-71.083848 42.362359,-71.084024 42.362465,-71.084231 42.362621,-71.084389 42.362713,-71.084676 42.362848,-71.085189 42.363065,-71.085555 42.363215,-71.085907 42.363359,-71.086527 42.363613,-71.087331 42.363952,-71.087491 42.364016,-71.088731 42.364525,-71.089432 42.36479,-71.089704 42.364891,-71.0899 42.364963)))",352300
250173524001,352400_1,"MULTIPOLYGON (((-71.096707 42.36356,-71.09665 42.363891,-71.096497 42.364294,-71.096275 42.364881,-71.096092 42.36536,-71.095788 42.36619,-71.095743 42.366326,-71.095568 42.366787,-71.095419 42.367111,-71.095194 42.367721,-71.095152 42.36779,-71.095013 42.368173,-71.094785 42.368766,-71.094388 42.36844,-71.0938 42.367955,-71.093596 42.367784,-71.093268 42.367491,-71.092718 42.367046,-71.09237 42.366776,-71.091803 42.366315,-71.091241 42.36584,-71.091096 42.365722,-71.090418 42.365169,-71.0899 42.364963,-71.089704 42.364891,-71.089721 42.364828,-71.089978 42.363852,-71.090045 42.363674,-71.090125 42.363501,-71.090238 42.363333,-71.090351 42.363175,-71.090651 42.362864,-71.090785 42.362746,-71.091023 42.362771,-71.091355 42.362797,-71.091833 42.362835,-71.092424 42.362887,-71.092927 42.362926,-71.093655 42.362983,-71.094731 42.36306,-71.095325 42.363114,-71.09674 42.363204,-71.096707 42.36356)))",352400
250173531011,353101_1,"MULTIPOLYGON (((-71.101719 42.364755,-71.101438 42.36503,-71.10134 42.365146,-71.101283 42.365235,-71.101033 42.365552,-71.100719 42.366029,-71.099958 42.365778,-71.099704 42.365701,-71.099378 42.365602,-71.098975 42.365472,-71.098802 42.365406,-71.09861 42.36536,-71.098296 42.365295,-71.097918 42.36521,-71.09712 42.365048,-71.096275 42.364881,-71.096497 42.364294,-71.09665 42.363891,-71.096707 42.36356,-71.09674 42.363204,-71.095325 42.363114,-71.094731 42.36306,-71.093655 42.362983,-71.092927 42.362926,-71.092424 42.362887,-71.091833 42.362835,-71.091355 42.362797,-71.091023 42.362771,-71.090785 42.362746,-71.090867 42.362683,-71.091027 42.362582,-71.09169 42.362246,-71.092532 42.361841,-71.093759 42.361274,-71.094558 42.360899,-71.095412 42.360501,-71.095993 42.360837,-71.096579 42.361166,-71.096967 42.361392,-71.097684 42.361816,-71.09793 42.361956,-71.097971 42.361979,-71.098216 42.362132,-71.098356 42.362219,-71.098788 42.362487,-71.099051 42.362651,-71.099395 42.362867,-71.099593 42.362982,-71.099719 42.36305,-71.099959 42.36318,-71.100516 42.36351,-71.100872 42.363721,-71.101173 42.3639,-71.101375 42.364015,-71.102033 42.364432,-71.101719 42.364755)))",353101
250173526001,352600_1,"MULTIPOLYGON (((-71.0938 42.367955,-71.093562 42.368117,-71.093272 42.368221,-71.092866 42.368312,-71.092134 42.368116,-71.091939 42.368457,-71.091772 42.36875,-71.091545 42.369167,-71.091398 42.369405,-71.09105 42.370031,-71.090859 42.37034,-71.090658 42.370665,-71.08977 42.370398,-71.08945 42.370343,-71.088974 42.37121,-71.088805 42.371499,-71.088491 42.372119,-71.088309 42.372106,-71.088266 42.3721,-71.087866 42.372044,-71.088053 42.371342,-71.088259 42.370645,-71.088577 42.369495,-71.089181 42.367065,-71.089432 42.366054,-71.089532 42.36565,-71.089686 42.364972,-71.0899 42.364963,-71.090418 42.365169,-71.091096 42.365722,-71.091241 42.36584,-71.091803 42.366315,-71.09237 42.366776,-71.092718 42.367046,-71.093268 42.367491,-71.093596 42.367784,-71.0938 42.367955)))",352600
